"","V1","V2"
"1",0.107408325074331,0.918156491061054
"2",0.0531466798810704,0.875232748603508
"3",0.0823644888312876,0.810847134917191
"4",0.157495997560418,0.832309006145963
"5",0.228453533582374,0.832309006145963
"6",0.270193260654113,0.862968822187067
"7",0.230540519935961,0.915090509456943
"8",0.107408325074331,0.921222472665164
